inc_before_tax,mo_net_tax_liab_dol_chg_single,mo_net_tax_liab_dol_chg_mar0kids,mo_net_tax_liab_dol_chg_hoh2kids,mo_net_tax_liab_dol_chg_mar2kids
45226.223,-144.61902,-37.73947,-95.2666,0.0
45247.203,-144.76135,-37.88266,-95.41345,0.0
45268.18,-144.90381,-38.025818,-95.5603,0.0
45289.156,-145.04626,-38.169006,-95.70709,0.0
45310.133,-145.18872,-38.312164,-95.85388,0.0
45331.11,-145.33105,-38.455322,-96.00073,0.0
45352.086,-145.47351,-38.59848,-96.14758,0.0
45373.062,-145.61597,-38.74167,-96.29443,0.0
45394.04,-145.75842,-38.884827,-96.441284,0.0
45415.016,-145.90088,-39.027985,-96.58807,0.0
45435.992,-146.04321,-39.171143,-96.734924,0.0
45456.97,-146.18567,-39.3143,-96.881775,0.0
45477.95,-146.32812,-39.45749,-97.028625,0.0
45498.926,-146.47058,-39.600677,-97.175476,0.0
45519.902,-146.61304,-39.743805,-97.32233,0.0
45540.88,-146.75537,-39.886993,-97.46918,0.0
45561.855,-146.89795,-40.03015,-97.61597,0.0
45582.832,-147.04028,-40.17334,-97.76282,0.0
45603.81,-147.18274,-40.316498,-97.90967,0.0
45624.785,-147.3252,-40.459656,-98.05652,0.0
45645.76,-147.46753,-40.602814,-98.20337,0.0
45666.74,-147.6101,-40.746002,-98.35016,0.0
45687.715,-147.75244,-40.88916,-98.49701,0.0
45708.695,-147.8949,-41.03235,-98.64386,0.0
45729.67,-148.03735,-41.175507,-98.79071,0.0
45750.65,-148.17981,-41.318695,-98.93756,0.0
45771.625,-148.32214,-41.461853,-99.08441,0.0
45792.6,-148.4646,-41.60498,-99.23126,0.0
45813.58,-148.60706,-41.74817,-99.37799,0.0
45834.555,-148.74951,-41.891327,-99.52484,0.0
45855.53,-148.89197,-42.034515,-99.67169,0.0
45876.508,-149.03442,-42.177673,-99.81854,0.0
45897.484,-149.17676,-42.32083,-99.96539,0.0
45918.46,-149.31921,-42.46399,-100.11218,0.0
45939.438,-149.46167,-42.607147,-100.25903,0.0
45960.418,-149.60413,-42.750366,-100.40588,0.0
45981.395,-149.74646,-42.893494,-100.552734,0.0
46002.37,-149.88904,-43.036682,-100.699585,0.0
46023.348,-150.03137,-43.17984,-100.846436,0.0
46044.324,-150.17383,-43.32303,-100.993286,0.0
46065.3,-150.31628,-43.466187,-101.140076,0.0
46086.277,-150.45862,-43.609344,-101.28693,0.0
46107.254,-150.6012,-43.752502,-101.43378,0.0
46128.23,-150.74353,-43.89569,-101.58063,0.0
46149.207,-150.88599,-44.03885,-101.72748,0.0
46170.184,-151.02844,-44.182007,-101.87427,0.0
46191.164,-151.1709,-44.325195,-102.02118,0.0
46212.14,-151.31335,-44.468353,-102.16803,0.0
46233.117,-151.45581,-44.61154,-102.31482,0.0
46254.094,-151.59814,-44.75467,-102.46167,0.0
46275.07,-151.7406,-44.897858,-102.60852,0.0
46296.047,-151.88306,-45.041016,-102.75537,0.0
46317.023,-152.02551,-45.184204,-102.90222,0.0
46338.0,-152.16797,-45.327362,-103.04895,0.0
46358.977,-152.3103,-45.47049,-103.1958,0.0
46379.953,-152.45276,-45.613678,-103.34265,0.0
46400.93,-152.59521,-45.756836,-103.4895,0.0
46421.91,-152.73767,-45.900055,-103.63635,0.0
46442.887,-152.88,-46.043182,-103.7832,0.0
46463.863,-153.02246,-46.18637,-103.93005,0.0
46484.84,-153.16492,-46.32953,-104.07684,0.0
46505.816,-153.30737,-46.472717,-104.223694,0.0
46526.793,-153.44983,-46.615845,-104.370544,0.0
46547.77,-153.59229,-46.759033,-104.517395,0.0
46568.746,-153.73462,-46.90222,-104.664246,0.0
46589.723,-153.87708,-47.04535,-104.811035,0.0
46610.7,-154.01953,-47.188538,-104.957886,0.0
46631.676,-154.16199,-47.331726,-105.10474,0.0
46652.656,-154.30432,-47.474884,-105.25159,0.0
46673.633,-154.4469,-47.618042,-105.39844,0.0
46694.61,-154.58923,-47.7612,-105.54529,0.0
46715.586,-154.73169,-47.90439,-105.69214,0.0
46736.562,-154.87415,-48.047546,-105.83893,0.0
46757.54,-155.01648,-48.190735,-105.98578,0.0
46778.516,-155.15906,-48.333862,-106.13263,0.0
46799.492,-155.30139,-48.47702,-106.27948,0.0
46820.47,-155.44385,-48.62018,-106.42633,0.0
46841.445,-155.5863,-48.763367,-106.57312,0.0
46862.42,-155.72864,-48.906494,-106.71997,0.0
46883.402,-155.87122,-49.049713,-106.86676,0.0
46904.38,-156.01355,-49.1929,-107.01361,0.0
46925.355,-156.15613,-49.33603,-107.16046,0.0
46946.332,-156.29846,-49.479218,-107.30731,0.0
46967.31,-156.44092,-49.622345,-107.45416,0.0
46988.285,-156.58337,-49.765533,-107.60095,0.0
47009.26,-156.72571,-49.908722,-107.7478,0.0
47030.24,-156.86829,-50.05191,-107.89465,0.0
47051.215,-157.01062,-50.195038,-108.041504,0.0
47072.19,-157.15308,-50.338226,-108.188354,0.0
47093.168,-157.29553,-50.481354,-108.335144,0.0
47114.15,-157.43799,-50.624573,-108.482056,0.0
47135.125,-157.58032,-50.7677,-108.628845,0.0
47156.1,-157.72278,-50.91086,-108.775696,0.0
47177.08,-157.86523,-51.054077,-108.92255,0.0
47198.055,-158.00757,-51.197235,-109.0694,0.0
47219.03,-158.15015,-51.340393,-109.21625,0.0
47240.008,-158.29248,-51.48355,-109.36304,0.0
47260.984,-158.43494,-51.62671,-109.50989,0.0
47281.96,-158.5774,-51.769867,-109.65674,0.0
47302.938,-158.71973,-51.913055,-109.80359,0.0
47323.914,-158.8623,-52.056183,-109.95041,0.0
47344.895,-159.00476,-52.1994,-110.09726,0.0
47365.87,-159.1471,-52.34259,-110.24411,0.0
47386.848,-159.28955,-52.485718,-110.39096,0.0
47407.824,-159.432,-52.628906,-110.53772,0.0
47428.8,-159.57446,-52.772034,-110.6846,0.0
47449.777,-159.71692,-52.915222,-110.83142,0.0
47470.754,-159.85925,-53.05841,-110.9783,0.0
47491.73,-160.00171,-53.2016,-111.12512,0.0
47512.707,-160.14417,-53.344727,-111.27191,0.0
47533.684,-160.28662,-53.487915,-111.41876,0.0
47554.66,-160.42908,-53.631042,-111.56561,0.0
47575.637,-160.57141,-53.77423,-111.71243,0.0
47596.617,-160.71399,-53.91739,-111.85928,0.0
47617.594,-160.85632,-54.060547,-112.006134,0.0
47638.57,-160.99866,-54.203766,-112.152985,0.0
47659.547,-161.14124,-54.346924,-112.299774,0.0
47680.523,-161.28357,-54.49005,-112.446625,0.0
47701.5,-161.42615,-54.63324,-112.593506,0.0
47722.477,-161.56848,-54.776367,-112.740326,0.0
47743.453,-161.71094,-54.919556,-112.88721,0.0
47764.43,-161.8534,-55.062744,-113.033966,0.0
47785.406,-161.99573,-55.20587,-113.18085,0.0
47806.383,-162.1383,-55.34906,-113.3277,0.0
47827.363,-162.28064,-55.49225,-113.47458,0.0
47848.34,-162.4231,-55.635437,-113.62143,0.0
47869.316,-162.56543,-55.778564,-113.76828,0.0
47890.293,-162.70801,-55.92169,-113.91513,0.0
47911.27,-162.85034,-56.06488,-114.06192,0.0
47932.246,-162.9928,-56.20807,-114.20877,0.0
47953.223,-163.13525,-56.351257,-114.3555,0.0
47974.2,-163.27759,-56.494385,-114.50235,0.0
47995.176,-163.42017,-56.637573,-114.64923,0.0
48016.152,-163.5625,-56.7807,-114.79599,0.0
48037.13,-163.70496,-56.92389,-114.94287,0.0
48058.11,-163.84741,-57.06714,-115.08975,0.0
48079.086,-163.98987,-57.210266,-115.23657,0.0
48100.062,-164.13232,-57.353455,-115.38345,0.0
48121.04,-164.27466,-57.496643,-115.530304,0.0
48142.016,-164.41724,-57.63977,-115.677155,0.0
48162.992,-164.55957,-57.78296,-115.823944,0.0
48183.97,-164.70203,-57.926086,-115.970795,0.0
48204.945,-164.84448,-58.069214,-116.117645,0.0
48225.92,-164.98682,-58.212463,-116.264496,0.0
48246.9,-165.1294,-58.35553,-116.41135,0.0
48267.875,-165.27173,-58.49878,-116.558136,0.0
48288.855,-165.41418,-58.641968,-116.70502,0.0
48309.832,-165.55652,-58.785095,-116.851776,0.0
48330.81,-165.6991,-58.928284,-116.99866,0.0
48351.785,-165.84143,-59.07141,-117.14548,0.0
48372.76,-165.98401,-59.2146,-117.29236,0.0
48393.74,-166.12634,-59.357788,-117.43918,0.0
48414.715,-166.2688,-59.500977,-117.58597,0.0
48435.69,-166.41125,-59.644104,-117.73282,0.0
48456.668,-166.55359,-59.787292,-117.87967,0.0
48477.645,-166.69617,-59.93042,-118.02652,0.0
48498.62,-166.8385,-60.07361,-118.17337,0.0
48519.6,-166.98096,-60.216797,-118.32019,0.0
48540.58,-167.12341,-60.359924,-118.46704,0.0
48561.555,-167.26587,-60.503113,-118.61389,0.0
48582.53,-167.4082,-60.6463,-118.76068,0.0
48603.508,-167.55066,-60.78943,-118.90747,0.0
48624.484,-167.69312,-60.932617,-119.05438,0.0
48645.46,-167.83557,-61.075745,-119.20117,0.0
48666.438,-167.9779,-61.218933,-119.34802,0.0
48687.414,-168.12036,-61.36212,-119.49487,0.0
48708.39,-168.26282,-61.50525,-119.64172,0.0
48729.367,-168.40527,-61.648438,-119.788574,0.0
48750.348,-168.54785,-61.791626,-119.935425,0.0
48771.324,-168.69019,-61.934753,-120.082275,0.0
48792.3,-168.83252,-62.07794,-120.229126,0.0
48813.277,-168.9751,-62.22107,-120.37598,0.0
48834.254,-169.11743,-62.364258,-120.522766,0.0
48855.23,-169.25989,-62.507446,-120.66962,0.0
48876.207,-169.40234,-62.650635,-120.81647,0.0
48897.184,-169.54468,-62.793762,-120.96338,0.0
48918.16,-169.68726,-62.93695,-121.11017,0.0
48939.137,-169.82959,-63.08008,-121.25696,0.0
48960.113,-169.97205,-63.223267,-121.40381,0.0
48981.094,-170.11438,-63.366516,-121.55066,0.0
49002.07,-170.25696,-63.509583,-121.69751,0.0
49023.047,-170.39929,-63.652832,-121.8443,0.0
49044.023,-170.54175,-63.79596,-121.99109,-0.5649414
49065.0,-170.6842,-63.939148,-122.138,-2.4343872
49085.977,-170.82666,-64.082275,-122.28479,-4.303772
49106.953,-170.96912,-64.225464,-122.43164,-6.173218
49127.93,-171.11145,-64.36865,-122.57849,-8.042664
49148.906,-171.2539,-64.51178,-122.72534,-9.912109
49169.883,-171.39636,-64.65491,-122.87219,-11.781555
49190.86,-171.53882,-64.798096,-123.01904,-13.651001
49211.836,-171.68127,-64.941284,-123.16583,-15.520447
49232.816,-171.82373,-65.08447,-123.312744,-17.390198
49253.793,-171.96619,-65.22766,-123.459595,-19.259644
49274.77,-172.10852,-65.37079,-123.606384,-21.129028
49295.746,-172.25098,-65.51398,-123.753174,-22.998474
49316.723,-172.39343,-65.657166,-123.900085,-24.86792
49337.7,-172.53577,-65.80029,-124.04675,-26.737366
49358.676,-172.67834,-65.94348,-124.193726,-28.60675
49379.652,-172.82068,-66.08661,-124.340515,-30.476196
49400.63,-172.96313,-66.2298,-124.48743,-32.345642
49421.605,-173.10559,-66.372986,-124.63422,-34.215088
49442.582,-173.24792,-66.516174,-124.781006,-36.084534
49463.562,-173.3905,-66.6593,-124.92798,-37.954346
49484.54,-173.53284,-66.80249,-125.07471,-39.82373
49505.516,-173.67542,-66.94562,-125.22156,-41.693176
49526.492,-173.81775,-67.088806,-125.36841,-43.562622
49547.47,-173.96033,-67.23193,-125.51526,-45.432007
49568.445,-174.10254,-67.37512,-125.66211,-47.30139
49589.42,-174.24512,-67.51831,-125.80896,-49.170837
49610.4,-174.38745,-67.6615,-125.95575,-51.040283
49631.375,-174.5299,-67.80463,-126.10266,-52.90973
49652.35,-174.67236,-67.947815,-126.24945,-54.779114
49673.33,-174.81482,-68.09094,-126.39636,-56.64856
49694.31,-174.95703,-68.23413,-126.54321,-58.51837
49715.285,-175.09973,-68.37732,-126.68994,-60.387817
49736.26,-175.24194,-68.52045,-126.836914,-62.257263
49757.24,-175.38464,-68.663635,-126.98364,-64.12665
49778.215,-175.52686,-68.80682,-127.130615,-65.99609
49799.19,-175.66931,-68.94995,-127.27734,-67.86554
49820.168,-175.81177,-69.09314,-127.424194,-69.734985
49841.145,-175.95422,-69.23627,-127.571045,-71.60437
49862.12,-176.09668,-69.379456,-127.71777,-72.592834
49883.098,-176.23901,-69.522644,-127.864624,-72.739685
49904.074,-176.38171,-69.66583,-128.01147,-72.886536
49925.055,-176.52417,-69.80902,-128.15833,-73.03339
49946.03,-176.66626,-69.95215,-128.30524,-73.18024
49967.008,-176.80896,-70.09534,-128.45203,-73.32709
49987.984,-176.95117,-70.238464,-128.599,-73.47394
50008.96,-179.80457,-71.67731,-128.7456,-73.62073
50029.938,-179.94873,-71.8219,-128.89258,-73.76758
50050.914,-180.0929,-71.96655,-129.0393,-73.91443
50071.89,-180.23706,-72.111206,-129.18628,-74.06128
50092.867,-180.38123,-72.25586,-129.33301,-74.20807
50113.844,-180.52551,-72.40045,-129.47998,-74.35486
50134.82,-180.66968,-72.545044,-129.62671,-74.50171
50155.8,-180.81396,-72.68976,-129.77356,-74.64856
50176.777,-180.95813,-72.83441,-129.92041,-74.79541
50197.754,-181.1023,-72.979004,-130.06726,-74.94226
50218.73,-181.24646,-73.12366,-130.21411,-75.08911
50239.707,-181.39062,-73.26825,-130.36096,-75.23596
50260.684,-181.53491,-73.4129,-130.50781,-75.38275
50281.66,-181.6792,-73.557556,-130.65466,-75.5296
50302.637,-181.82324,-73.70215,-130.80151,-75.67645
50323.613,-181.9674,-73.8468,-130.94836,-75.8233
50344.59,-182.1117,-73.991455,-131.0951,-75.97015
50365.566,-182.25586,-74.13605,-131.24194,-76.11694
50386.547,-182.40002,-74.2807,-131.38885,-76.263855
50407.523,-182.54407,-74.425354,-131.53558,-76.410645
50428.5,-182.68835,-74.57001,-131.6825,-76.557495
50449.477,-182.83264,-74.71466,-131.82928,-76.704346
50470.453,-182.9768,-74.85925,-131.9762,-76.8512
50491.43,-183.1211,-75.00391,-132.12299,-76.99805
50512.406,-183.26514,-75.14856,-132.26978,-77.14484
50533.383,-183.4093,-75.29321,-132.41663,-77.29169
50554.36,-183.55359,-75.437805,-132.56348,-77.43854
50575.336,-183.69788,-75.58246,-132.71033,-77.58539
50596.312,-183.84192,-75.72705,-132.85718,-77.73224
50617.29,-183.9862,-75.871704,-133.00403,-77.87897
50638.27,-184.13037,-76.01642,-133.15088,-78.02588
50659.246,-184.27466,-76.16101,-133.29773,-78.17267
50680.223,-184.41882,-76.3056,-133.44452,-78.31952
50701.2,-184.56299,-76.45026,-133.59143,-78.46637
50722.176,-184.70728,-76.59491,-133.73816,-78.61322
50743.152,-184.85132,-76.73956,-133.88513,-78.76007
50764.13,-184.9956,-76.884155,-134.03186,-78.90686
50785.105,-185.13977,-77.02881,-134.17877,-79.05371
50806.082,-185.28394,-77.17346,-134.32556,-79.20056
50827.06,-185.4281,-77.318054,-134.47253,-79.34741
50848.035,-185.57227,-77.46271,-134.61926,-79.49426
50869.016,-185.71655,-77.60736,-134.76611,-79.64111
50889.992,-185.86072,-77.752014,-134.9129,-79.787964
50910.97,-186.00488,-77.89667,-135.05981,-79.934814
50931.945,-186.14917,-78.04126,-135.20654,-80.081604
50952.92,-186.29333,-78.18591,-135.35345,-80.228455
50973.9,-186.4375,-78.33057,-135.50024,-80.375305
50994.875,-186.58167,-78.47516,-135.64716,-80.522156
51015.85,-186.72583,-78.61975,-135.79395,-80.66901
51036.83,-186.87012,-78.764404,-135.9408,-80.815796
51057.805,-187.01428,-78.90906,-136.08752,-80.96265
51078.78,-187.15857,-79.05371,-136.2345,-81.1095
51099.76,-187.30261,-79.1983,-136.38135,-81.25635
51120.74,-187.4469,-79.34296,-136.52808,-81.4032
51141.715,-187.59106,-79.48761,-136.67505,-81.55005
51162.69,-187.73535,-79.63226,-136.82178,-81.69684
51183.668,-187.8794,-79.776855,-136.96869,-81.84363
51204.645,-188.02356,-79.92151,-137.11548,-81.99048
51225.62,-188.16785,-80.06616,-137.26239,-82.13733
51246.598,-188.31213,-80.210815,-137.40918,-82.28418
51267.574,-188.45618,-80.35547,-137.55609,-82.43103
51288.55,-188.60046,-80.50006,-137.70282,-82.57782
51309.527,-188.74463,-80.644714,-137.84973,-82.72467
51330.508,-188.88892,-80.78937,-137.99658,-82.87152
51351.484,-189.03308,-80.93402,-138.14343,-83.01837
51372.46,-189.17725,-81.078674,-138.29028,-83.16522
51393.438,-189.32153,-81.22327,-138.43713,-83.31207
51414.414,-189.46558,-81.36792,-138.58386,-83.45892
51435.39,-189.60986,-81.51257,-138.73071,-83.60571
51456.367,-189.75415,-81.657104,-138.8775,-83.75256
51477.344,-189.8982,-81.80176,-139.02441,-83.899414
51498.32,-190.04236,-81.94641,-139.1712,-84.046265
51519.297,-190.18665,-82.091064,-139.31812,-84.193115
51540.273,-190.33081,-82.23572,-139.46484,-84.339905
51561.254,-190.47498,-82.38031,-139.61182,-84.48682
51582.23,-190.61914,-82.52496,-139.7586,-84.633606
51603.207,-190.76343,-82.66962,-139.9054,-84.78046
51624.184,-190.9076,-82.81421,-140.0523,-84.92731
51645.16,-191.05164,-82.95886,-140.1991,-85.07416
51666.137,-191.19592,-83.103516,-140.34601,-85.22101
51687.113,-191.34009,-83.24817,-140.4928,-85.36774
51708.09,-191.48425,-83.39282,-140.63965,-85.51459
51729.066,-191.62854,-83.537415,-140.78644,-85.66144
51750.043,-191.7727,-83.68201,-140.93335,-85.80829
51771.02,-191.91675,-83.82666,-141.08014,-85.95514
51792.0,-192.06116,-83.97131,-141.22699,-86.10199
51812.977,-192.20532,-84.11597,-141.3739,-86.24884
51833.953,-192.34961,-84.26062,-141.52063,-86.39563
51854.93,-192.49365,-84.40527,-141.6676,-86.54248
51875.906,-192.63794,-84.549866,-141.81433,-86.68933
51896.883,-192.78223,-84.69446,-141.9613,-86.83618
51917.86,-192.92639,-84.83911,-142.10803,-86.98303
51938.836,-193.07043,-84.983765,-142.25488,-87.12982
51959.812,-193.21472,-85.12842,-142.40167,-87.27667
51980.79,-193.35889,-85.27307,-142.54846,-87.42352
52001.766,-193.50305,-85.41766,-142.69537,-87.57037
52022.746,-193.6471,-85.56232,-142.84222,-87.717224
52043.723,-193.7915,-85.70697,-142.98901,-87.864075
52064.7,-193.93567,-85.85162,-143.13593,-88.010925
52085.676,-194.07983,-85.996216,-143.28271,-88.157776
52106.652,-194.22412,-86.14087,-143.42957,-88.304565
52127.63,-194.36816,-86.28552,-143.57635,-88.451416
52148.605,-194.51245,-86.430176,-143.72327,-88.59827
52169.582,-194.65662,-86.57477,-143.87006,-88.74512
52190.56,-194.8009,-86.71942,-144.01697,-88.89197
52211.535,-194.94507,-86.864075,-144.1637,-89.0387
52232.51,-195.08911,-87.00867,-144.31067,-89.18555
52253.49,-195.2334,-87.15326,-144.4574,-89.3324
52274.47,-195.37769,-87.29797,-144.60425,-89.47925
52295.445,-195.52185,-87.442566,-144.7511,-89.6261
52316.42,-195.66602,-87.58722,-144.89795,-89.77295
52337.4,-195.81018,-87.73187,-145.0448,-89.9198
52358.375,-195.95435,-87.876465,-145.19165,-90.06659
52379.35,-196.09851,-88.02112,-145.3385,-90.21344
52400.33,-196.2428,-88.16577,-145.48523,-90.36029
52421.305,-196.38696,-88.31036,-145.6322,-90.50714
52442.28,-196.53113,-88.45502,-145.77893,-90.65399
52463.258,-196.6753,-88.59967,-145.9259,-90.80078
52484.234,-196.81958,-88.74432,-146.07263,-90.94763
52505.215,-196.96375,-88.88898,-146.21948,-91.09448
52526.19,-197.10791,-89.03357,-146.36633,-91.24133
52547.168,-197.2522,-89.17822,-146.51318,-91.38818
52568.145,-197.39636,-89.322876,-146.65991,-91.535034
52589.12,-197.54065,-89.46753,-146.80688,-91.681885
52610.098,-197.6847,-89.61212,-146.95361,-91.828674
52631.074,-197.82898,-89.756775,-147.10059,-91.975525
52652.05,-197.97314,-89.90137,-147.24731,-92.122375
52673.027,-198.11731,-90.04602,-147.39417,-92.269226
52694.004,-198.26147,-90.190674,-147.54102,-92.41608
52714.98,-198.40564,-90.335266,-147.68787,-92.56287
52735.96,-198.54993,-90.47992,-147.83472,-92.70978
52756.938,-198.69409,-90.62457,-147.98157,-92.85651
52777.914,-198.83838,-90.769226,-148.12842,-93.00336
52798.89,-198.98242,-90.91388,-148.27527,-93.15021
52819.867,-199.12671,-91.05847,-148.42212,-93.29706
52840.844,-199.27087,-91.203125,-148.56885,-93.44391
52861.82,-199.41516,-91.34778,-148.71582,-93.5907
52882.797,-199.5592,-91.49237,-148.86255,-93.73755
52903.773,-199.70337,-91.637024,-149.00952,-93.8844
52924.75,-199.84766,-91.78168,-149.15625,-94.03125
52945.727,-199.99194,-91.92627,-149.3031,-94.1781
52966.707,-200.13611,-92.070984,-149.44995,-94.32495
52987.684,-200.28027,-92.215576,-149.5968,-94.4718
53008.66,-200.42444,-92.36023,-149.74365,-94.61859
53029.637,-200.5686,-92.50488,-149.89044,-94.76544
53050.613,-200.71277,-92.649475,-150.03723,-94.91229
53071.59,-200.85706,-92.79407,-150.18414,-95.05914
53092.566,-201.00122,-92.93872,-150.33093,-95.20599
53113.543,-201.14539,-93.083374,-150.47784,-95.35278
53134.52,-201.28955,-93.22803,-150.62463,-95.49963
53155.496,-201.43384,-93.37262,-150.77155,-95.646484
53176.473,-201.578,-93.51727,-150.91821,-95.793335
53197.453,-201.72229,-93.66193,-151.06512,-95.940186
53218.43,-201.86646,-93.80652,-151.21204,-96.087036
53239.406,-202.0105,-93.95117,-151.3587,-96.23389
53260.383,-202.15479,-94.095825,-151.50574,-96.38074
53281.36,-202.29895,-94.24048,-151.6524,-96.527466
53302.336,-202.44324,-94.38513,-151.79944,-96.67432
53323.312,-202.58728,-94.529785,-151.9461,-96.82117
53344.29,-202.73157,-94.67438,-152.09302,-96.96802
53365.266,-202.87573,-94.81903,-152.23993,-97.11487
53386.242,-203.02002,-94.96362,-152.38672,-97.26166
53407.22,-203.16418,-95.10828,-152.53363,-97.40851
53428.2,-203.30835,-95.25293,-152.68042,-97.55536
53449.176,-203.45264,-95.39758,-152.82727,-97.70221
53470.152,-203.59668,-95.54224,-152.974,-97.84906
53491.13,-203.74097,-95.68689,-153.12091,-97.99591
53512.105,-203.88513,-95.83142,-153.2677,-98.14276
53533.082,-204.02942,-95.976074,-153.41461,-98.28955
53554.06,-204.17346,-96.12073,-153.5614,-98.4364
53575.035,-204.31763,-96.26538,-153.70807,-98.58325
53596.01,-204.46191,-96.410034,-153.8551,-98.7301
53616.99,-204.6062,-96.55463,-154.00177,-98.87695
53637.965,-204.75037,-96.69928,-154.1488,-99.02374
53658.945,-204.89453,-96.84393,-154.29565,-99.170654
53679.92,-205.0387,-96.988525,-154.44238,-99.317444
53700.9,-205.18286,-97.13318,-154.58936,-99.464294
53721.875,-205.32703,-97.27783,-154.73608,-99.611145
53742.85,-205.47131,-97.422485,-154.88293,-99.757996
53763.83,-205.61548,-97.56714,-155.02979,-99.90485
53784.805,-205.75964,-97.71173,-155.17657,-100.051636
53805.78,-205.90381,-97.85632,-155.32349,-100.19849
53826.758,-206.0481,-98.00104,-155.47028,-100.345276
53847.734,-206.19226,-98.14557,-155.61707,-100.49213
53868.71,-206.33655,-98.29022,-155.76398,-100.63898
53889.688,-206.48059,-98.434875,-155.91077,-100.78577
53910.668,-206.62476,-98.57959,-156.05762,-100.93268
53931.645,-206.76904,-98.72418,-156.20465,-101.07947
53952.62,-206.91321,-98.868774,-156.35132,-101.22632
53973.598,-207.0575,-99.01343,-156.49829,-101.37317
53994.574,-207.20154,-99.15808,-156.64502,-101.52002
54015.55,-207.34583,-99.302734,-156.79187,-101.66687
54036.527,-207.48999,-99.44733,-156.93872,-101.81366
54057.504,-207.63428,-99.59198,-157.08557,-101.96051
54078.48,-207.77844,-99.73663,-157.23236,-102.10736
54099.457,-207.9226,-99.88129,-157.37915,-102.25421
54120.434,-208.06677,-100.02594,-157.52594,-102.40106
54141.414,-208.21094,-100.17053,-157.67291,-102.54791
54162.39,-208.35522,-100.315186,-157.8197,-102.69476
54183.367,-208.49939,-100.45984,-157.96661,-102.84155
54204.344,-208.64368,-100.60449,-158.1134,-102.9884
54225.32,-208.78772,-100.749084,-158.26031,-103.135254
54246.297,-208.93188,-100.89374,-158.40698,-103.282104
54267.273,-209.07617,-101.03839,-158.55396,-103.428955
54288.25,-209.22046,-101.18298,-158.70068,-103.575745
54309.227,-209.36462,-101.327576,-158.84766,-103.722595
54330.203,-209.50867,-101.47223,-158.99432,-103.869446
54351.18,-209.65295,-101.61688,-159.14124,-104.016235
54372.16,-209.79712,-101.761536,-159.28821,-104.163086
54393.137,-209.94128,-101.90619,-159.435,-104.30994
54414.113,-210.08557,-102.05078,-159.58179,-104.45679
54435.09,-210.22974,-102.195435,-159.7287,-104.60364
54456.066,-210.3739,-102.34009,-159.87549,-104.75043
54477.043,-210.51807,-102.48468,-160.0224,-104.89728
54498.02,-210.66235,-102.62933,-160.16919,-105.04413
54518.996,-210.80652,-102.77399,-160.31598,-105.19098
54539.973,-210.95068,-102.91864,-160.46289,-105.33783
54560.95,-211.09485,-103.06329,-160.60962,-105.48462
54581.926,-211.23914,-103.207825,-160.75659,-105.63147
54602.906,-211.3833,-103.35254,-160.90338,-105.77832
54623.883,-211.52747,-103.49719,-161.05017,-105.92517
54644.86,-211.67175,-103.641785,-161.19696,-106.07202
54665.836,-211.8158,-103.78644,-161.34387,-106.21887
54686.812,-211.96008,-103.93109,-161.49066,-106.36572
54707.79,-212.10425,-104.07568,-161.63757,-106.51251
54728.766,-212.24854,-104.22034,-161.78436,-106.65936
54749.742,-212.3927,-104.36499,-161.93115,-106.80621
54770.72,-212.53687,-104.50958,-162.07806,-106.953064
54791.695,-212.68103,-104.654236,-162.22485,-107.099915
54812.67,-212.8252,-104.79889,-162.3717,-107.246735
54833.652,-212.96948,-104.94354,-162.51855,-107.393616
54854.63,-213.11365,-105.088135,-162.6654,-107.540375
54875.605,-213.25781,-105.23279,-162.81226,-107.687256
54896.582,-213.40198,-105.37744,-162.9591,-107.834076
54917.56,-213.54614,-105.522095,-163.10583,-107.98093
54938.535,-213.69043,-105.66669,-163.2528,-108.12778
54959.51,-213.83472,-105.81134,-163.39954,-108.27457
54980.49,-213.97888,-105.95599,-163.54651,-108.42142
55001.465,-214.12305,-106.100586,-163.69324,-108.56827
55022.44,-214.26721,-106.24524,-163.84009,-108.71512
55043.418,-214.41138,-106.38983,-163.98694,-108.86197
55064.4,-214.55554,-106.534546,-164.13379,-109.00879
55085.375,-214.69983,-106.6792,-164.28064,-109.15564
55106.35,-214.844,-106.82379,-164.42749,-109.3024
55127.33,-214.98816,-106.96838,-164.57434,-109.44928
55148.305,-215.13232,-107.11304,-164.72119,-109.5961
55169.28,-215.27661,-107.25769,-164.86792,-109.74298
55190.258,-215.42078,-107.40234,-165.01477,-109.8898
55211.234,-215.56494,-107.546936,-165.16162,-110.03659
55232.21,-215.7091,-107.69159,-165.30847,-110.18344
55253.188,-215.8534,-107.83624,-165.45532,-110.33029
55274.164,-215.99756,-107.980835,-165.60217,-110.47714
55295.145,-216.14172,-108.12549,-165.74902,-110.62402
55316.12,-216.28589,-108.27014,-165.89575,-110.770874
55337.098,-216.43005,-108.414795,-166.04272,-110.917725
55358.074,-216.57434,-108.559265,-166.18945,-111.064514
55379.05,-216.71838,-108.70343,-166.33643,-111.211365
55400.027,-216.8628,-108.84766,-166.48315,-111.358246
55421.004,-217.00696,-108.99182,-166.63,-111.505005
55441.98,-217.15112,-109.13599,-166.77686,-111.651825
55462.957,-217.29529,-109.28021,-166.9237,-111.798615
55483.934,-217.43945,-109.42444,-167.07056,-111.945465
55504.91,-217.58374,-109.5686,-167.2174,-112.092316
55525.887,-217.7279,-109.71283,-167.36414,-112.23917
